,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
10760,0,178743,0.6759999999999999,0.484,0.429,0.0515,0,0.411,-7.979,0,0.89,178.72400000000005,4,0.568
10761,0,140033,0.366,0.7879999999999999,0.726,0.6729999999999999,2,0.131,-7.247000000000001,0,0.436,130.197,3,0.643
10762,0,82823,0.557,0.7909999999999999,0.124,0.00529,2,0.096,-20.286,0,0.821,70.10600000000001,4,0.18
10763,0,83376,0.91,0.759,0.318,0.888,2,0.175,-14.723,1,0.175,154.002,4,0.19
10764,0,64506,0.905,0.728,0.51,0.936,8,0.272,-15.737,0,0.0904,89.008,4,0.7609999999999999
10765,0,75226,0.00485,0.69,0.682,0.795,3,0.0569,-7.2810000000000015,0,0.0393,88.031,4,0.8690000000000001
10766,0,63573,0.645,0.5660000000000001,0.485,0.000571,10,0.116,-13.014,0,0.238,79.17399999999998,4,0.746
10767,0,84894,0.301,0.711,0.377,0.799,10,0.111,-11.189,0,0.0558,168.053,4,0.442
10768,0,71053,0.741,0.457,0.0183,0.8140000000000001,4,0.107,-17.262,1,0.31,175.361,4,0.91
10769,0,241040,0.142,0.76,0.679,0.0814,10,0.101,-7.966,0,0.0354,113.989,4,0.598
10770,0,196670,0.00498,0.7609999999999999,0.601,0.775,7,0.0915,-8.255,1,0.0425,110.012,4,0.348
10771,0,294000,0.458,0.8190000000000001,0.664,0.596,0,0.9,-10.595999999999998,0,0.0862,120.006,4,0.333
10772,0,234510,0.00281,0.759,0.517,0.906,11,0.0782,-12.275,0,0.0601,120.016,4,0.411
10773,0,354102,0.0306,0.365,0.711,0.913,8,0.0824,-9.591,1,0.0355,116.003,4,0.117
10774,0,219328,0.119,0.8059999999999999,0.7440000000000001,0.7959999999999999,7,0.0956,-7.631,1,0.0938,120.034,4,0.146
10775,0,214357,0.00133,0.662,0.711,0.8640000000000001,6,0.0701,-6.945,0,0.0439,120.005,4,0.555
10776,0,342857,0.00252,0.8079999999999999,0.645,0.8809999999999999,9,0.376,-11.778,0,0.107,119.002,4,0.799
10777,0,275260,0.0574,0.8059999999999999,0.7140000000000001,0.897,4,0.0705,-9.713,0,0.0837,120.002,4,0.528
10778,0,277568,0.0948,0.585,0.872,0.913,4,0.204,-9.458,0,0.0384,120.013,4,0.223
10779,0,222641,0.0322,0.667,0.789,0.784,1,0.0714,-7.619,0,0.0362,120.014,4,0.0758
10780,0,314000,0.00248,0.785,0.823,0.746,1,0.0975,-8.95,1,0.046,123.014,4,0.4920000000000001
10781,0,298928,0.000116,0.738,0.6920000000000001,0.89,4,0.111,-7.417000000000002,0,0.0348,116.0,4,0.41
10782,0,296619,0.0883,0.8909999999999999,0.623,0.754,10,0.0693,-9.485,0,0.0716,117.986,4,0.345
10783,0,318166,0.00917,0.789,0.685,0.836,8,0.0787,-9.779,1,0.0517,115.01,4,0.48
10784,0,286271,0.013,0.767,0.633,0.934,2,0.0906,-10.67,1,0.0464,113.998,4,0.131
10785,0,233454,0.426,0.607,0.507,0.8009999999999999,2,0.0959,-13.015999999999998,0,0.0358,109.98,4,0.34
10786,0,232468,0.0308,0.727,0.953,0.738,5,0.0719,-7.24,0,0.0416,108.002,4,0.949
10787,0,345981,0.0221,0.8690000000000001,0.29100000000000004,0.121,9,0.0437,-11.955,0,0.0946,106.991,4,0.5670000000000001
10788,0,236136,0.000195,0.77,0.7,0.91,5,0.0494,-10.929,0,0.0499,99.995,4,0.445
10789,0,284878,0.000211,0.64,0.667,0.899,11,0.0748,-10.19,0,0.0379,122.994,4,0.28800000000000003
10790,0,210729,0.0501,0.778,0.6629999999999999,0.848,5,0.13699999999999998,-7.1720000000000015,0,0.048,115.002,4,0.454
10791,0,290801,0.00883,0.852,0.665,0.35100000000000003,4,0.059,-6.763,0,0.13699999999999998,120.044,4,0.547
10792,0,436951,0.0248,0.7959999999999999,0.627,0.856,1,0.244,-9.959,1,0.0371,120.004,4,0.28800000000000003
10793,0,402914,0.18,0.711,0.425,0.597,10,0.107,-13.719,0,0.0431,123.994,3,0.329
10794,0,278556,0.18,0.8170000000000001,0.586,0.615,9,0.0558,-7.56,0,0.338,119.984,4,0.514
10795,0,218987,0.0046700000000000005,0.7490000000000001,0.667,0.585,6,0.18,-8.056000000000001,0,0.0519,113.995,4,0.51
10796,0,241133,0.504,0.6920000000000001,0.7090000000000001,0.0355,4,0.107,-5.879,1,0.0356,105.004,4,0.45
10797,0,254500,0.0028,0.738,0.858,0.879,1,0.122,-9.353,1,0.0464,120.019,4,0.15
10798,0,281690,0.000292,0.748,0.441,0.113,11,0.397,-10.325,0,0.0311,106.515,4,0.5529999999999999
10799,0,244185,0.0363,0.7190000000000001,0.703,0.867,4,0.111,-8.963,0,0.0577,119.995,4,0.171
10800,0,414305,0.061,0.838,0.368,0.588,4,0.127,-12.906,0,0.0501,122.007,3,0.299
10801,0,422727,0.014,0.799,0.6990000000000001,0.789,6,0.109,-10.508,0,0.0413,120.991,4,0.26
10802,0,370730,0.00014099999999999998,0.637,0.71,0.89,2,0.209,-11.281,1,0.0338,120.986,4,0.0948
10803,0,344297,0.000206,0.794,0.831,0.948,5,0.0664,-11.167,1,0.0602,118.014,4,0.209
10804,0,348318,0.00114,0.805,0.644,0.845,1,0.0609,-8.248,1,0.0493,100.001,4,0.173
10805,0,283813,0.0115,0.703,0.68,0.74,10,0.0889,-6.629,1,0.0369,115.994,4,0.157
10806,0,442627,0.152,0.8059999999999999,0.615,0.774,9,0.102,-8.129,0,0.0927,122.061,3,0.499
10807,0,294000,0.0339,0.579,0.643,0.862,10,0.104,-10.627,0,0.0301,117.992,4,0.0919
10808,0,370009,0.0633,0.8270000000000001,0.7070000000000001,0.898,7,0.0874,-4.598,0,0.0897,119.992,4,0.7040000000000001
10809,0,284055,0.0792,0.862,0.485,0.8809999999999999,1,0.101,-12.14,1,0.0628,120.003,4,0.145
10810,0,321538,0.000234,0.885,0.838,0.833,7,0.0636,-6.69,1,0.111,122.725,4,0.746
10811,0,242213,0.006809999999999999,0.775,0.66,0.171,0,0.22,-7.9289999999999985,0,0.0444,126.022,4,0.425
10812,0,360266,0.039,0.833,0.615,0.807,4,0.1,-8.714,0,0.0433,118.008,4,0.6629999999999999
10813,0,441246,0.000902,0.8009999999999999,0.759,0.934,1,0.0857,-9.477,1,0.057,120.003,4,0.159
10814,0,458333,0.0393,0.9,0.471,0.897,9,0.247,-10.621,0,0.114,119.991,4,0.453
10815,0,473550,0.128,0.8009999999999999,0.472,0.381,4,0.103,-9.948,1,0.077,120.005,4,0.467
10816,0,418986,0.0147,0.7070000000000001,0.688,0.6920000000000001,11,0.313,-10.263,0,0.053,116.999,4,0.238
10817,0,366989,0.0532,0.728,0.71,0.901,11,0.035,-9.903,0,0.0537,118.011,4,0.157
10818,0,464879,5.76e-05,0.748,0.632,0.8270000000000001,6,0.0566,-8.413,0,0.0384,120.021,4,0.0553
10819,0,352025,0.0041600000000000005,0.797,0.489,0.175,4,0.0472,-11.049,0,0.0721,117.993,4,0.725
10820,0,473880,0.00933,0.7909999999999999,0.7509999999999999,0.857,7,0.151,-8.676,1,0.117,120.004,4,0.6579999999999999
10821,0,271304,0.111,0.821,0.488,0.0333,1,0.091,-8.744,1,0.0402,115.021,4,0.329
10822,0,427019,0.016,0.71,0.715,0.8440000000000001,4,0.101,-12.427,0,0.0449,115.995,4,0.223
10823,0,388153,0.245,0.7,0.44,0.906,1,0.108,-16.866,1,0.0427,120.005,4,0.205
10824,0,305546,0.578,0.853,0.405,0.858,4,0.093,-11.628,1,0.0484,122.007,3,0.0758
10825,0,350023,0.557,0.775,0.488,0.809,5,0.12,-10.839,0,0.036000000000000004,117.983,4,0.403
10826,0,252413,0.114,0.773,0.631,0.858,11,0.133,-6.771,0,0.0395,115.992,4,0.0808
10827,0,210000,0.0187,0.7829999999999999,0.7609999999999999,0.126,5,0.125,-6.682,0,0.104,111.964,4,0.5379999999999999
10828,0,355122,0.000924,0.675,0.73,0.892,5,0.0348,-10.928,0,0.0367,120.004,3,0.7829999999999999
10829,0,265386,0.632,0.5329999999999999,0.612,0.902,0,0.172,-13.955,1,0.0438,118.003,4,0.162
10830,0,451362,0.0044,0.805,0.763,0.92,8,0.115,-7.0120000000000005,1,0.0503,120.008,4,0.0716
10831,0,423061,0.004370000000000001,0.736,0.472,0.0205,8,0.103,-10.373,0,0.0431,117.999,4,0.195
10832,0,207301,0.00891,0.71,0.705,0.16,7,0.177,-7.417000000000002,1,0.0345,119.986,4,0.34
10833,0,190731,0.0257,0.762,0.8240000000000001,0.911,9,0.35200000000000004,-6.499,0,0.0364,122.97,4,0.335
10834,0,268158,0.244,0.477,0.262,0.913,1,0.0964,-17.812,0,0.0443,122.111,4,0.165
10835,1,242973,0.004079999999999999,0.603,0.67,1.66e-06,2,0.112,-3.882,0,0.0249,107.995,4,0.445
10836,1,240706,0.938,0.621,0.306,6.709999999999999e-05,9,0.129,-9.78,0,0.0268,111.926,4,0.0853
10837,1,253746,0.14300000000000002,0.545,0.649,1.57e-05,6,0.0894,-4.062,1,0.0324,99.099,4,0.297
10838,1,196373,0.6970000000000001,0.5529999999999999,0.586,0.0,11,0.0813,-6.319,1,0.0362,126.684,4,0.443
10839,0,191307,0.5,0.41,0.462,0.0,8,0.0975,-7.534,1,0.0515,139.861,3,0.354
10840,1,288426,0.684,0.583,0.532,0.0,10,0.306,-7.11,0,0.0309,131.741,3,0.223
10841,1,274693,0.669,0.494,0.637,0.0,5,0.0882,-6.381,1,0.0333,147.924,4,0.1
10842,0,216160,0.000417,0.6779999999999999,0.918,0.0,5,0.0744,-4.63,1,0.0355,130.028,4,0.769
10843,1,259550,0.779,0.5870000000000001,0.299,0.0,8,0.123,-7.365,1,0.0263,94.992,3,0.35600000000000004
10844,1,181279,0.0604,0.675,0.7509999999999999,0.0,0,0.0893,-3.539,1,0.0296,118.384,4,0.612
10845,0,157280,0.532,0.607,0.458,0.0,9,0.104,-7.56,1,0.0503,91.089,4,0.494
10846,0,231211,0.31,0.5589999999999999,0.777,0.0,1,0.105,-5.0310000000000015,1,0.0432,87.016,4,0.329
10847,1,205463,0.173,0.6609999999999999,0.412,0.0,0,0.113,-6.585,1,0.0409,85.932,4,0.299
10848,1,216373,0.248,0.675,0.444,0.0,7,0.0531,-6.067,1,0.028,125.884,4,0.35600000000000004
10849,0,260004,0.851,0.608,0.174,1.92e-05,1,0.0855,-8.796,1,0.0332,112.175,4,0.193
10850,0,198306,0.019,0.65,0.7859999999999999,0.0,9,0.32299999999999995,-5.488,1,0.0463,124.96,4,0.446
10851,0,153829,0.835,0.597,0.374,0.0,9,0.0591,-9.041,1,0.0633,89.90299999999998,4,0.341
10852,0,280040,0.0425,0.511,0.574,2.33e-05,5,0.105,-7.016,1,0.0273,119.917,4,0.161
10853,1,219840,0.0113,0.8059999999999999,0.608,0.0,1,0.635,-7.007999999999999,1,0.0659,95.049,4,0.8490000000000001
10854,1,211466,0.695,0.358,0.557,0.0,10,0.0902,-7.398,1,0.059,85.04299999999998,4,0.494
10855,0,219893,0.0271,0.775,0.904,0.000303,1,0.06,-4.08,0,0.0437,130.009,4,0.84
10856,0,232234,0.943,0.506,0.124,0.0,0,0.081,-12.345999999999998,1,0.0719,84.046,4,0.301
10857,0,201600,0.122,0.7020000000000001,0.74,0.0,7,0.126,-3.583,1,0.0842,121.009,4,0.818
10858,0,233213,0.107,0.422,0.67,0.0,4,0.11,-5.955,1,0.0292,95.797,4,0.119
10859,0,263800,0.838,0.304,0.278,5.9e-06,4,0.0873,-9.437,1,0.0366,132.343,4,0.11
10860,0,242413,0.00136,0.414,0.936,0.0,2,0.369,-2.407,1,0.0758,170.229,4,0.74
10861,0,271760,0.835,0.498,0.242,0.536,9,0.133,-12.238,1,0.0257,153.744,4,0.312
10862,0,186839,0.675,0.621,0.539,1.25e-05,6,0.125,-5.603,1,0.0788,81.96700000000001,1,0.202
10863,1,288333,0.575,0.624,0.653,0.0,8,0.104,-6.582000000000002,0,0.17600000000000002,73.884,4,0.565
10864,0,235373,0.0193,0.429,0.564,0.000828,11,0.128,-6.784,1,0.0268,104.212,4,0.276
10865,0,184826,0.0252,0.657,0.588,0.0,8,0.087,-6.005,1,0.0272,118.022,4,0.105
10866,0,224743,0.905,0.531,0.34700000000000003,0.0,0,0.0935,-7.044,1,0.0345,114.441,4,0.289
10867,0,277720,0.0126,0.519,0.8079999999999999,0.0,10,0.105,-4.097,1,0.0383,107.505,4,0.251
10868,1,234106,0.104,0.529,0.607,0.0,6,0.0631,-6.7810000000000015,1,0.0574,101.966,4,0.238
10869,0,243438,0.0492,0.394,0.398,0.0,9,0.115,-13.874,0,0.0262,69.979,4,0.35700000000000004
10870,1,257200,0.0117,0.421,0.7909999999999999,1.4800000000000002e-05,9,0.146,-4.998,1,0.0496,130.075,4,0.499
10871,0,191813,0.863,0.544,0.379,0.0,7,0.083,-9.113,0,0.0412,199.756,3,0.322
10872,1,204013,0.0549,0.564,0.7140000000000001,0.0,7,0.155,-4.987,1,0.129,175.924,4,0.33
10873,0,240800,0.809,0.308,0.305,9.55e-05,10,0.096,-10.669,1,0.0309,125.243,4,0.145
10874,0,245960,0.235,0.435,0.92,0.000353,4,0.552,-1.357,0,0.201,188.899,4,0.45
10875,0,222866,0.105,0.522,0.495,0.000176,8,0.0537,-9.096,1,0.0263,155.884,4,0.513
10876,0,222733,0.134,0.696,0.875,0.0,0,0.159,-3.682,1,0.0649,127.39,4,0.772
10877,0,371320,0.885,0.264,0.122,0.349,9,0.094,-15.399,1,0.0349,148.658,4,0.0735
10878,0,265381,0.292,0.5579999999999999,0.451,0.0,9,0.101,-6.1629999999999985,1,0.0388,150.00799999999995,4,0.238
10879,0,253306,0.0771,0.634,0.69,0.0,6,0.132,-7.8039999999999985,1,0.052000000000000005,94.988,4,0.645
10880,0,238560,0.578,0.457,0.573,3.05e-06,5,0.114,-3.866,0,0.0275,76.193,4,0.0992
10881,0,217942,0.6659999999999999,0.536,0.4,0.000906,9,0.0841,-7.717,0,0.0263,90.32,4,0.146
10882,0,216000,0.133,0.67,0.871,0.0,9,0.17600000000000002,-2.362,1,0.117,90.02,4,0.6679999999999999
10883,0,251586,0.983,0.526,0.118,0.0251,9,0.111,-14.455,1,0.0444,129.029,4,0.146
10884,0,295480,0.17,0.48,0.529,4.27e-06,6,0.257,-7.825,1,0.0275,81.527,4,0.469
10885,1,246088,0.3670000000000001,0.6,0.304,5.93e-06,5,0.0864,-11.969,0,0.0915,61.57899999999999,4,0.17
10886,0,231964,0.586,0.649,0.493,0.000167,11,0.0667,-7.645,0,0.11,104.542,4,0.277
10887,1,248466,0.64,0.545,0.33,7.000000000000002e-06,1,0.22,-11.719,0,0.16399999999999998,103.553,4,0.399
10888,1,143075,0.6659999999999999,0.653,0.412,4.1e-05,6,0.125,-10.252,0,0.251,96.972,4,0.129
10889,1,217118,0.214,0.7170000000000001,0.605,0.0,11,0.138,-5.68,0,0.075,81.047,4,0.387
10890,0,217386,0.413,0.735,0.453,0.0,8,0.104,-8.264,0,0.0602,115.002,4,0.335
10891,0,185200,0.254,0.777,0.624,3.2299999999999986e-05,6,0.0955,-5.0939999999999985,1,0.0681,145.099,4,0.366
10892,0,229320,0.102,0.695,0.586,0.317,0,0.113,-10.315,0,0.0658,98.035,4,0.112
10893,0,221568,0.5479999999999999,0.46,0.736,0.0,5,0.101,-4.3,0,0.471,177.05599999999995,4,0.405
10894,0,187551,0.478,0.621,0.475,0.0331,9,0.153,-8.07,1,0.0402,130.03,4,0.149
10895,1,203142,0.626,0.6729999999999999,0.389,8.47e-05,7,0.0987,-12.165,0,0.165,140.078,4,0.191
10896,1,240341,0.711,0.611,0.466,0.000264,9,0.0847,-11.361,1,0.3720000000000001,192.08,4,0.223
10897,0,246320,0.491,0.7909999999999999,0.557,0.0,2,0.109,-4.453,1,0.0547,111.127,4,0.53
10898,0,277046,0.284,0.552,0.741,8.2e-05,11,0.334,-5.419,0,0.0542,69.709,4,0.718
10899,0,192561,0.443,0.657,0.456,9.84e-06,0,0.234,-11.761,0,0.257,84.414,4,0.206
10900,1,232240,0.6940000000000001,0.595,0.419,0.0,2,0.12,-8.122,0,0.276,120.14,4,0.33
10901,0,236384,0.406,0.604,0.551,0.0,10,0.395,-5.768,0,0.0478,76.067,4,0.423
10902,0,247333,0.021,0.732,0.525,3.01e-06,11,0.269,-5.2429999999999986,0,0.0844,73.835,4,0.35
10903,0,142459,0.8740000000000001,0.488,0.252,8.36e-05,1,0.7120000000000001,-9.577,1,0.0474,124.945,4,0.29600000000000004
10904,0,200666,0.153,0.838,0.625,0.0,10,0.593,-6.417000000000002,0,0.0539,113.967,4,0.386
10905,1,142969,0.142,0.7,0.46,4.81e-05,4,0.111,-8.111,0,0.0661,151.901,4,0.28600000000000003
10906,0,198432,0.00409,0.73,0.5539999999999999,0.000149,0,0.149,-8.006,1,0.057,99.011,4,0.555
10907,1,179410,0.17,0.664,0.617,0.0,5,0.219,-4.668,1,0.0395,98.986,4,0.275
10908,0,141920,0.67,0.7559999999999999,0.458,0.0,6,0.275,-6.434,1,0.212,87.89299999999999,4,0.551
10909,0,224553,0.212,0.6779999999999999,0.8270000000000001,0.0,11,0.104,-4.49,1,0.0861,92.003,4,0.764
10910,1,249751,0.4,0.746,0.644,0.0,7,0.095,-2.605,1,0.232,146.178,4,0.542
10911,1,188946,0.132,0.69,0.635,0.0,1,0.362,-7.624,1,0.34,144.065,4,0.569
10912,0,221988,0.183,0.674,0.652,0.0,6,0.235,-3.761,0,0.0404,133.113,4,0.539
10913,0,321853,0.0968,0.529,0.598,0.171,8,0.189,-7.951,1,0.187,92.01,4,0.691
10914,0,196799,0.792,0.802,0.382,0.163,10,0.0783,-7.356,1,0.0312,99.969,4,0.581
10915,0,238568,0.118,0.5,0.58,1.91e-05,9,0.0562,-5.474,0,0.136,137.752,4,0.402
10916,1,226693,0.0991,0.716,0.7290000000000001,0.0,5,0.0842,-6.313,1,0.117,131.975,4,0.276
10917,1,213600,0.0129,0.76,0.579,0.00351,0,0.106,-7.374,1,0.0569,100.01,4,0.125
10918,1,179653,0.0178,0.83,0.5770000000000001,8.149999999999999e-05,4,0.0436,-5.1560000000000015,0,0.256,92.973,4,0.63
10919,1,199462,0.282,0.589,0.884,0.0,11,0.0908,-4.313,0,0.482,163.88,4,0.562
10920,0,208026,0.659,0.77,0.607,0.0,10,0.159,-6.102,0,0.3720000000000001,150.006,4,0.747
10921,0,289560,0.0386,0.65,0.429,0.0,2,0.139,-13.071,1,0.192,141.855,4,0.333
10922,1,265883,0.5760000000000001,0.457,0.337,9.27e-06,6,0.19,-10.825,0,0.166,66.933,3,0.184
10923,0,137638,0.8290000000000001,0.434,0.211,0.0,10,0.104,-9.371,1,0.0506,170.597,4,0.202
10924,0,261640,0.755,0.746,0.422,0.117,9,0.104,-11.769,0,0.0352,93.002,4,0.604
10925,0,158000,0.295,0.711,0.6809999999999999,6.47e-06,2,0.13699999999999998,-5.188,1,0.222,99.694,4,0.461
10926,1,209831,0.8079999999999999,0.524,0.364,0.0,7,0.1,-10.209,1,0.0367,75.24,4,0.436
10927,0,217482,0.294,0.652,0.877,0.0,10,0.0959,-3.584,0,0.155,81.986,4,0.415
10928,1,297404,0.162,0.5539999999999999,0.596,0.0048200000000000005,7,0.0805,-8.214,1,0.13,165.72799999999995,4,0.255
10929,1,234589,0.0581,0.763,0.441,0.0,0,0.0458,-8.211,1,0.256,86.09299999999998,4,0.5379999999999999
10930,1,176075,0.172,0.5920000000000001,0.5710000000000001,0.0,1,0.106,-7.1320000000000014,1,0.174,104.95,4,0.424
10931,1,166997,0.402,0.514,0.506,2.56e-05,10,0.191,-7.095,0,0.28,88.044,4,0.312
10932,0,248506,0.0164,0.706,0.575,0.0,11,0.244,-5.837999999999999,0,0.0554,126.008,4,0.511
10933,0,182080,0.132,0.807,0.321,0.00028900000000000003,0,0.1,-8.147,0,0.0571,94.994,4,0.305
10934,0,212174,0.295,0.737,0.542,0.0,8,0.103,-7.593,1,0.0732,119.973,4,0.385
10935,1,301639,0.711,0.7190000000000001,0.487,8.36e-05,9,0.0958,-6.21,0,0.0604,121.729,4,0.345
10936,0,154285,0.114,0.768,0.691,1.83e-05,2,0.26,-5.341,1,0.459,83.94200000000002,4,0.758
10937,0,215625,0.431,0.747,0.444,1.25e-06,0,0.106,-8.976,0,0.386,144.138,4,0.66
10938,0,219028,0.43,0.736,0.468,0.13,1,0.0885,-6.1160000000000005,1,0.236,75.59899999999998,4,0.6779999999999999
10939,0,220216,0.294,0.634,0.246,0.0413,9,0.0922,-14.002,1,0.0628,171.83599999999996,4,0.154
10940,0,231680,0.921,0.442,0.267,0.00026000000000000003,7,0.14800000000000002,-12.857,1,0.0365,120.075,4,0.116
10941,0,235200,0.768,0.575,0.35200000000000004,0.485,1,0.0974,-13.813,1,0.0388,100.023,4,0.447
10942,0,164153,0.47,0.742,0.301,0.000154,2,0.108,-10.652,0,0.0424,116.914,4,0.268
10943,0,202247,0.479,0.458,0.502,0.0,1,0.102,-7.483,1,0.361,174.09799999999996,3,0.612
10944,0,205468,0.618,0.8170000000000001,0.482,0.000334,6,0.161,-6.715,1,0.064,95.992,4,0.612
10945,0,199899,0.769,0.8290000000000001,0.408,0.544,9,0.104,-10.172,1,0.0389,124.983,4,0.753
10946,0,217058,0.306,0.8240000000000001,0.633,0.0,9,0.353,-6.875,0,0.168,136.086,4,0.932
10947,0,171019,0.56,0.518,0.545,0.0,10,0.125,-13.13,1,0.257,138.407,5,0.833
10948,0,212844,0.936,0.647,0.328,0.00353,5,0.162,-14.083,0,0.349,80.64,4,0.513
10949,0,245681,0.22,0.721,0.489,0.0,6,0.0196,-10.827,0,0.396,123.755,4,0.474
10950,0,213913,0.0728,0.67,0.7509999999999999,0.0,1,0.368,-6.066,1,0.433,91.961,4,0.5329999999999999
10951,1,207071,0.0427,0.664,0.664,0.00489,7,0.104,-6.104,1,0.0393,176.678,4,0.19
10952,0,147692,0.422,0.825,0.753,4.16e-06,10,0.0385,-8.228,0,0.0447,130.006,4,0.904
10953,0,260008,0.397,0.49,0.426,0.56,0,0.251,-13.621,1,0.361,78.44,4,0.238
10954,0,164266,0.8590000000000001,0.6940000000000001,0.319,2.14e-06,4,0.208,-11.271,0,0.123,82.007,4,0.16699999999999998
10955,1,203142,0.626,0.6729999999999999,0.389,8.47e-05,7,0.0987,-12.165,0,0.165,140.078,4,0.191
10956,0,212440,0.0346,0.7120000000000001,0.504,0.000955,7,0.185,-6.95,1,0.044,129.994,4,0.078
10957,0,108946,0.3,0.917,0.434,0.0275,0,0.0856,-9.142,1,0.209,139.92600000000002,4,0.444
10958,0,188053,0.598,0.818,0.461,0.000135,6,0.108,-6.475,0,0.292,88.006,4,0.532
10959,0,205370,0.877,0.483,0.305,6.78e-05,11,0.126,-8.15,0,0.268,79.458,4,0.273
10960,0,152984,0.947,0.594,0.304,0.198,9,0.0933,-15.353,0,0.029,79.994,4,0.13
10961,0,146390,0.82,0.701,0.529,0.00113,7,0.249,-12.242,0,0.147,138.216,4,0.5770000000000001
10962,0,202115,0.9,0.44,0.269,0.0,6,0.141,-11.674,0,0.0363,111.669,4,0.345
10963,0,168362,0.8190000000000001,0.33,0.481,0.246,6,0.122,-11.734000000000002,1,0.105,79.593,1,0.483
10964,0,205613,0.616,0.8029999999999999,0.618,0.00165,7,0.512,-9.513,0,0.113,145.99200000000005,4,0.563
10965,0,185260,0.5660000000000001,0.513,0.274,0.0,7,0.0924,-15.904000000000002,1,0.0453,183.818,4,0.463
10966,0,346232,0.8059999999999999,0.8140000000000001,0.293,0.0111,6,0.0772,-14.108,0,0.0621,109.019,4,0.382
10967,0,189786,0.845,0.599,0.27,0.00042,4,0.11,-17.637999999999995,1,0.0905,124.155,5,0.377
10968,0,213333,0.875,0.403,0.19,0.84,1,0.129,-19.54,0,0.0541,128.59,5,0.0579
10969,0,168974,0.8490000000000001,0.472,0.35700000000000004,0.115,0,0.255,-10.09,1,0.0328,121.89,4,0.0532
10970,0,239658,0.945,0.292,0.321,0.389,11,0.691,-10.84,1,0.0394,75.959,4,0.0393
10971,0,173829,0.718,0.645,0.428,0.0,0,0.133,-10.917,1,0.292,129.641,4,0.5720000000000001
10972,0,219690,0.0906,0.757,0.502,4.16e-06,11,0.126,-7.522,0,0.0909,139.998,4,0.399
10973,0,225568,0.49,0.623,0.5579999999999999,0.0,0,0.173,-8.782,0,0.0457,90.505,4,0.455
10974,0,222045,0.491,0.5660000000000001,0.397,0.0,6,0.134,-10.429,0,0.3720000000000001,74.517,4,0.362
10975,0,256000,0.5660000000000001,0.758,0.416,4.820000000000001e-05,5,0.0744,-12.722,0,0.101,104.935,4,0.5
10976,0,225093,0.555,0.71,0.393,0.00111,5,0.102,-8.703,0,0.191,76.054,4,0.431
10977,0,257288,0.903,0.41,0.312,0.000204,8,0.195,-11.779000000000002,1,0.0459,118.961,1,0.199
10978,0,222240,0.41,0.5710000000000001,0.473,0.331,6,0.457,-12.283,1,0.0759,146.05200000000005,4,0.202
10979,0,232773,0.728,0.49,0.324,0.0156,4,0.16399999999999998,-13.701,0,0.0646,132.991,4,0.0817
10980,0,177109,0.35,0.7979999999999999,0.428,0.000374,0,0.108,-8.727,0,0.0384,109.981,4,0.669
10981,0,239425,0.7909999999999999,0.544,0.281,0.0,5,0.11,-8.506,0,0.0541,134.553,4,0.236
10982,0,146963,0.6579999999999999,0.858,0.271,0.00293,9,0.0789,-15.047,0,0.47,96.998,4,0.475
10983,0,115000,0.807,0.86,0.332,0.0,1,0.106,-10.263,1,0.22,140.94899999999996,4,0.26
10984,0,257691,0.517,0.395,0.716,0.00171,2,0.208,-5.908,1,0.0598,79.189,4,0.408
10985,0,194220,0.94,0.393,0.34700000000000003,0.000763,3,0.091,-10.552,0,0.101,77.624,4,0.0598
10986,0,223636,0.601,0.594,0.5379999999999999,0.0,10,0.116,-10.659,0,0.426,176.27900000000002,4,0.419
10987,0,292696,0.782,0.452,0.361,0.00141,8,0.195,-8.338,0,0.0324,105.617,4,0.214
10988,0,180000,0.487,0.662,0.514,0.000119,0,0.108,-9.517,0,0.0454,99.063,4,0.121
10989,0,251000,0.054000000000000006,0.615,0.591,1.58e-05,2,0.138,-8.599,0,0.113,163.88099999999997,4,0.393
10990,0,231306,0.0117,0.441,0.435,0.0,3,0.109,-11.55,0,0.42,82.477,4,0.362
10991,0,190060,0.14400000000000002,0.936,0.21,0.000117,6,0.0912,-8.355,0,0.393,123.728,4,0.285
10992,0,214500,0.41,0.662,0.627,1.24e-05,6,0.094,-8.445,0,0.38,79.97,4,0.64
10993,0,148750,0.342,0.7340000000000001,0.369,0.000145,7,0.18,-13.509,1,0.312,144.065,4,0.35200000000000004
10994,0,246857,0.7859999999999999,0.634,0.35200000000000004,0.425,0,0.116,-13.554,1,0.0371,140.028,4,0.307
10995,0,174000,0.875,0.72,0.624,0.268,11,0.104,-7.6629999999999985,1,0.0355,120.02,4,0.123
10996,0,228236,0.883,0.79,0.121,0.725,3,0.131,-14.477,1,0.0346,121.954,4,0.161
10997,0,185294,0.18,0.747,0.385,0.0149,4,0.121,-11.021,0,0.26,82.015,4,0.401
10998,0,112977,0.0982,0.7340000000000001,0.415,3.17e-05,9,0.104,-9.105,0,0.125,87.84100000000002,4,0.37
10999,0,230400,0.0237,0.684,0.604,0.0473,8,0.121,-6.41,1,0.0387,150.023,4,0.855
11000,0,192493,0.0941,0.5489999999999999,0.621,0.0,8,0.104,-8.808,0,0.249,81.98,4,0.141
11001,0,207222,0.42,0.7140000000000001,0.5579999999999999,7.31e-05,11,0.101,-7.507999999999999,0,0.0619,135.076,4,0.207
